   % Range crossline_e_amp crossline_e_phs inline_B_amp inline_B_phs  vertical_B_amp vertical_B_phs 
       2416.6667  0.11578377e-10 -122.33 0.60026101e-14 -109.19 0.40118126e-14  131.38
       2500.0000  0.10151167e-10 -121.25 0.54748848e-14 -107.55 0.34594997e-14  134.98
       2583.3333  0.89198655e-11 -120.37 0.49981225e-14 -105.99 0.29848425e-14  138.47
       2666.6667  0.78566775e-11 -119.69 0.45670490e-14 -104.50 0.25762925e-14  141.83
       2750.0000  0.69381040e-11 -119.22 0.41770033e-14 -103.09 0.22241796e-14  145.06
       2833.3333  0.61441744e-11 -118.95 0.38238544e-14 -101.76 0.19203735e-14  148.16
       2916.6667  0.54578340e-11 -118.88 0.35039302e-14 -100.51 0.16580131e-14  151.12
       3000.0000  0.48644493e-11 -119.01 0.32139582e-14  -99.34 0.14312884e-14  153.92
       3083.3333  0.43514076e-11 -119.32 0.29510151e-14  -98.26 0.12352643e-14  156.55
       3166.6667  0.39077923e-11 -119.81 0.27124830e-14  -97.25 0.10657370e-14  159.02
       3250.0000  0.35241199e-11 -120.46 0.24960130e-14  -96.33 0.91911571e-15  161.29
       3333.3333  0.31921272e-11 -121.24 0.22994934e-14  -95.50 0.79232676e-15  163.36
       3416.6667  0.29046001e-11 -122.13 0.21210223e-14  -94.74 0.68273297e-15  165.20
       3500.0000  0.26552356e-11 -123.10 0.19588838e-14  -94.07 0.58806754e-15  166.80
       3583.3333  0.24385298e-11 -124.13 0.18115282e-14  -93.47 0.50637862e-15  168.14
       3666.6667  0.22496877e-11 -125.20 0.16775536e-14  -92.95 0.43598286e-15  169.18
       3750.0000  0.20845464e-11 -126.26 0.15556910e-14  -92.50 0.37542627e-15  169.91
       3833.3333  0.19395095e-11 -127.31 0.14447902e-14  -92.12 0.32345095e-15  170.29
       3916.6667  0.18114882e-11 -128.31 0.13438086e-14  -91.80 0.27896658e-15  170.30
       4000.0000  0.16978467e-11 -129.27 0.12518003e-14  -91.55 0.24102570e-15  169.92
       4083.3333  0.15963515e-11 -130.15 0.11679073e-14  -91.35 0.20880191e-15  169.11
       4166.6667  0.15051221e-11 -130.97 0.10913511e-14  -91.20 0.18157048e-15  167.87
       4250.0000  0.14225860e-11 -131.70 0.10214259e-14  -91.09 0.15869088e-15  166.20
       4333.3333  0.13474351e-11 -132.35 0.95749160e-15  -91.03 0.13959121e-15  164.13
       4416.6667  0.12785875e-11 -132.93 0.89896860e-15  -91.00 0.12375489e-15  161.70
       4500.0000  0.12151512e-11 -133.42 0.84533218e-15  -91.00 0.11071035e-15  158.99
       4583.3333  0.11563934e-11 -133.85 0.79610794e-15  -91.03 0.10002436e-15  156.09
       4666.6667  0.11017128e-11 -134.20 0.75086742e-15  -91.08 0.91299509e-16  153.10
       4750.0000  0.10506163e-11 -134.49 0.70922414e-15  -91.14 0.84175234e-16  150.14
       4833.3333  0.10026989e-11 -134.73 0.67082991e-15  -91.22 0.78330902e-16  147.31
       4916.6667  0.95762723e-12 -134.92 0.63537146e-15  -91.31 0.73488963e-16  144.68
       5000.0000  0.91512537e-12 -135.06 0.60256728e-15  -91.40 0.69416434e-16  142.32
   % Range crossline_B_amp crossline_B_phs inline_e_amp inline_e_phs  vertical_e_amp vertical_e_phs 
          0.0000  0.30054806e-10    1.11 0.30003076e-06  179.66 0.53109257e-08    0.25
         83.3333  0.68847711e-11    3.17 0.44979207e-07    2.86 0.17421346e-07    0.84
        166.6667  0.20833227e-11    6.74 0.12257697e-07    6.31 0.30026637e-08    2.60
        250.0000  0.90106992e-12   10.71 0.49983940e-08   10.61 0.11336608e-08    5.04
        333.3333  0.45505696e-12   15.09 0.26230555e-08   14.88 0.55642455e-09    7.86
        416.6667  0.25042984e-12   19.93 0.15595923e-08   19.13 0.31003983e-09   11.02
        500.0000  0.14502537e-12   25.35 0.99944195e-09   23.37 0.18742499e-09   14.48
        583.3333  0.86425431e-13   31.58 0.67417741e-09   27.59 0.12003863e-09   18.19
        666.6667  0.52137239e-13   39.05 0.47222999e-09   31.77 0.80248208e-10   22.12
        750.0000  0.31438423e-13   48.56 0.34048078e-09   35.91 0.55442617e-10   26.24
        833.3333  0.18835844e-13   61.62 0.25117421e-09   39.97 0.39313229e-10   30.53
        916.6667  0.11421422e-13   80.86 0.18876289e-09   43.96 0.28469048e-10   34.97
       1000.0000  0.76513762e-14  108.35 0.14404898e-09   47.85 0.20978885e-10   39.57
       1083.3333  0.63960819e-14  138.66 0.11134525e-09   51.64 0.15689582e-10   44.30
       1166.6667  0.63398772e-14  162.21 0.87004689e-10   55.30 0.11884928e-10   49.18
       1250.0000  0.65422510e-14  178.00 0.68616175e-10   58.82 0.91051479e-11   54.18
       1333.3333  0.66619165e-14 -171.10 0.54543854e-10   62.19 0.70467135e-11   59.31
       1416.6667  0.66366697e-14 -162.98 0.43652938e-10   65.39 0.55044239e-11   64.57
       1500.0000  0.64858197e-14 -156.51 0.35140920e-10   68.40 0.43367041e-11   69.93
       1583.3333  0.62441613e-14 -151.09 0.28430607e-10   71.21 0.34441615e-11   75.40
       1666.6667  0.59435541e-14 -146.37 0.23100611e-10   73.78 0.27559647e-11   80.96
       1750.0000  0.56089930e-14 -142.15 0.18839161e-10   76.11 0.22209783e-11   86.60
       1833.3333  0.52588429e-14 -138.30 0.15412797e-10   78.17 0.18018680e-11   92.30
       1916.6667  0.49060773e-14 -134.75 0.12644790e-10   79.92 0.14711046e-11   98.06
       2000.0000  0.45595649e-14 -131.44 0.10400026e-10   81.32 0.12082093e-11  103.85
       2083.3333  0.42251479e-14 -128.33 0.85742688e-11   82.36 0.99782688e-12  109.66
       2166.6667  0.39064813e-14 -125.39 0.70864292e-11   82.97 0.82835919e-12  115.49
       2250.0000  0.36056620e-14 -122.61 0.58729383e-11   83.12 0.69098616e-12  121.31
       2333.3333  0.33236921e-14 -119.98 0.48835888e-11   82.76 0.57895639e-12  127.14
       2416.6667  0.30608166e-14 -117.47 0.40784236e-11   81.84 0.48706926e-12  132.94
       2500.0000  0.28167675e-14 -115.10 0.34253682e-11   80.34 0.41129371e-12  138.73
       2583.3333  0.25909391e-14 -112.84 0.28983938e-11   78.23 0.34848589e-12  144.49
       2666.6667  0.23825128e-14 -110.70 0.24760690e-11   75.53 0.29617870e-12  150.23
       2750.0000  0.21905460e-14 -108.67 0.21404148e-11   72.32 0.25242419e-12  155.94
       2833.3333  0.20140341e-14 -106.75 0.18760284e-11   68.70 0.21567483e-12  161.61
       2916.6667  0.18519532e-14 -104.94 0.16694787e-11   64.84 0.18469368e-12  167.26
       3000.0000  0.17032899e-14 -103.24 0.15089699e-11   60.91 0.15848610e-12  172.88
       3083.3333  0.15670596e-14 -101.65 0.13842305e-11   57.11 0.13624761e-12  178.48
       3166.6667  0.14423199e-14 -100.16 0.12865287e-11   53.58 0.11732375e-12 -175.95
       3250.0000  0.13281768e-14  -98.78 0.12086962e-11   50.43 0.10117925e-12 -170.41
       3333.3333  0.12237891e-14  -97.51 0.11450773e-11   47.71 0.87373976e-13 -164.89
       3416.6667  0.11283694e-14  -96.33 0.10913835e-11   45.44 0.75544255e-13 -159.38
       3500.0000  0.10411837e-14  -95.26 0.10444821e-11   43.59 0.65388182e-13 -153.90
       3583.3333  0.96154998e-15  -94.30 0.10021626e-11   42.13 0.56654039e-13 -148.43
       3666.6667  0.88883617e-15  -93.43 0.96291620e-12   41.02 0.49131105e-13 -142.97
       3750.0000  0.82245735e-15  -92.65 0.92574857e-12   40.20 0.42642322e-13 -137.53
       3833.3333  0.76187313e-15  -91.97 0.89003053e-12   39.63 0.37038406e-13 -132.10
       3916.6667  0.70658475e-15  -91.39 0.85538535e-12   39.28 0.32193091e-13 -126.68
       4000.0000  0.65613233e-15  -90.89 0.82160612e-12   39.09 0.27999280e-13 -121.26
       4083.3333  0.61009215e-15  -90.47 0.78859674e-12   39.05 0.24365891e-13 -115.86
       4166.6667  0.56807406e-15  -90.13 0.75633064e-12   39.12 0.21215276e-13 -110.46
       4250.0000  0.52971910e-15  -89.87 0.72482236e-12   39.28 0.18481100e-13 -105.06
       4333.3333  0.49469724e-15  -89.67 0.69410841e-12   39.52 0.16106575e-13  -99.66
       4416.6667  0.46270535e-15  -89.54 0.66423458e-12   39.80 0.14043002e-13  -94.27
       4500.0000  0.43346522e-15  -89.46 0.63524776e-12   40.12 0.12248549e-13  -88.88
       4583.3333  0.40672186e-15  -89.44 0.60719098e-12   40.47 0.10687224e-13  -83.49
       4666.6667  0.38224183e-15  -89.45 0.58010049e-12   40.84 0.93280255e-14  -78.10
       4750.0000  0.35981176e-15  -89.51 0.55400430e-12   41.21 0.81442088e-14  -72.71
       4833.3333  0.33923695e-15  -89.60 0.52892168e-12   41.58 0.71126794e-14  -67.32
       4916.6667  0.32034003e-15  -89.72 0.50486330e-12   41.95 0.62134719e-14  -61.92
       5000.0000  0.30295977e-15  -89.85 0.48183167e-12   42.31 0.54293096e-14  -56.52
   % Range crossline_B_amp crossline_B_phs inline_e_amp inline_e_phs  vertical_e_amp vertical_e_phs 
          0.0000  0.36319650e-12 -179.45 0.17537254e-07    0.32 0.17330800e-06    0.55
         83.3333  0.38231822e-11 -178.52 0.49022479e-07    1.12 0.40531682e-08  177.35
        166.6667  0.10647584e-11 -176.69 0.29472733e-08    3.00 0.19376952e-08 -179.99
        250.0000  0.39438325e-12 -174.34 0.68744854e-10  178.59 0.60397528e-09 -179.21
        333.3333  0.18304636e-12 -171.53 0.21469287e-09 -173.70 0.22840259e-09 -178.47
        416.6667  0.98575519e-13 -168.34 0.15100291e-09 -170.46 0.10411010e-09 -177.45
        500.0000  0.58468621e-13 -164.86 0.98321334e-10 -167.00 0.54468191e-10 -176.04
        583.3333  0.37028581e-13 -161.13 0.65073457e-10 -163.29 0.31376836e-10 -174.23
        666.6667  0.24577115e-13 -157.18 0.44297485e-10 -159.36 0.19356708e-10 -172.05
        750.0000  0.16896796e-13 -153.05 0.30957398e-10 -155.24 0.12560794e-10 -169.53
        833.3333  0.11938780e-13 -148.75 0.22125511e-10 -150.95 0.84716386e-11 -166.72
        916.6667  0.86225742e-14 -144.30 0.16115262e-10 -146.51 0.58892935e-11 -163.66
       1000.0000  0.63408195e-14 -139.70 0.11927861e-10 -141.92 0.41946380e-11 -160.38
       1083.3333  0.47342438e-14 -134.96 0.89517384e-11 -137.19 0.30474201e-11 -156.90
       1166.6667  0.35812739e-14 -130.08 0.68003400e-11 -132.31 0.22507545e-11 -153.24
       1250.0000  0.27404391e-14 -125.07 0.52222967e-11 -127.31 0.16857120e-11 -149.43
       1333.3333  0.21187435e-14 -119.93 0.40500291e-11 -122.18 0.12777921e-11 -145.46
       1416.6667  0.16535301e-14 -114.68 0.31693765e-11 -116.92 0.97885224e-12 -141.35
       1500.0000  0.13016880e-14 -109.31 0.25010985e-11 -111.56 0.75694029e-12 -137.10
       1583.3333  0.10330190e-14 -103.84 0.19892948e-11 -106.09 0.59035535e-12 -132.72
       1666.6667  0.82604140e-15  -98.27 0.15939721e-11 -100.54 0.46406310e-12 -128.20
       1750.0000  0.66527073e-15  -92.63 0.12861653e-11  -94.91 0.36746740e-12 -123.56
       1833.3333  0.53941578e-15  -86.92 0.10446703e-11  -89.21 0.29298836e-12 -118.79
       1916.6667  0.44015970e-15  -81.16 0.85381692e-12  -83.47 0.23513349e-12 -113.92
       2000.0000  0.36132146e-15  -75.36 0.70192559e-12  -77.69 0.18987797e-12 -108.94
       2083.3333  0.29827022e-15  -69.54 0.58022407e-12  -71.89 0.15424332e-12 -103.86
       2166.6667  0.24751088e-15  -63.71 0.48207651e-12  -66.08 0.12600620e-12  -98.69
       2250.0000  0.20638733e-15  -57.87 0.40242935e-12  -60.26 0.10349405e-12  -93.45
       2333.3333  0.17286779e-15  -52.04 0.33740921e-12  -54.46 0.85439807e-13  -88.14
       2416.6667  0.14538815e-15  -46.22 0.28402859e-12  -48.67 0.70877452e-13  -82.78
       2500.0000  0.12273685e-15  -40.43 0.23996899e-12  -42.89 0.59066076e-13  -77.37
       2583.3333  0.10396954e-15  -34.66 0.20341996e-12  -37.15 0.49434220e-13  -71.92
       2666.6667  0.88345617e-16  -28.91 0.17295908e-12  -31.42 0.41538737e-13  -66.45
       2750.0000  0.75280669e-16  -23.20 0.14746190e-12  -25.73 0.35034175e-13  -60.96
       2833.3333  0.64310687e-16  -17.51 0.12603409e-12  -20.07 0.29649838e-13  -55.46
       2916.6667  0.55065004e-16  -11.86 0.10796000e-12  -14.43 0.25172519e-13  -49.96
       3000.0000  0.47245725e-16   -6.23 0.92663535e-13   -8.82 0.21433424e-13  -44.45
       3083.3333  0.40612026e-16   -0.63 0.79678263e-13   -3.24 0.18298228e-13  -38.94
       3166.6667  0.34968099e-16    4.94 0.68624372e-13    2.32 0.15659485e-13  -33.44
       3250.0000  0.30153862e-16   10.49 0.59190916e-13    7.86 0.13430803e-13  -27.95
       3333.3333  0.26037747e-16   16.02 0.51122012e-13   13.37 0.11542363e-13  -22.46
       3416.6667  0.22511082e-16   21.53 0.44206058e-13   18.87 0.99374478e-14  -16.98
       3500.0000  0.19483683e-16   27.02 0.38267267e-13   24.35 0.85697587e-14  -11.52
       3583.3333  0.16880386e-16   32.49 0.33158978e-13   29.81 0.74013131e-14   -6.06
       3666.6667  0.14638282e-16   37.95 0.28758346e-13   35.26 0.64008057e-14   -0.61
       3750.0000  0.12704530e-16   43.39 0.24962097e-13   40.70 0.55423172e-14    4.83
       3833.3333  0.11034584e-16   48.83 0.21683113e-13   46.12 0.48042949e-14   10.26
       3916.6667  0.95907782e-17   54.25 0.18847684e-13   51.54 0.41687439e-14   15.68
       4000.0000  0.83411672e-17   59.67 0.16393262e-13   56.95 0.36205819e-14   21.10
       4083.3333  0.72585884e-17   65.07 0.14266638e-13   62.36 0.31471223e-14   26.51
       4166.6667  0.63198891e-17   70.48 0.12422437e-13   67.76 0.27376577e-14   31.91
       4250.0000  0.55052916e-17   75.88 0.10821885e-13   73.15 0.23831232e-14   37.31
       4333.3333  0.47978668e-17   81.27 0.94317810e-14   78.55 0.20758225e-14   42.71
       4416.6667  0.41830983e-17   86.66 0.82236488e-14   83.94 0.18092037e-14   48.10
       4500.0000  0.36485170e-17   92.06 0.71730212e-14   89.33 0.15776760e-14   53.50
       4583.3333  0.31833969e-17   97.45 0.62588465e-14   94.71 0.13764579e-14   58.88
       4666.6667  0.27784982e-17  102.84 0.54629863e-14  100.10 0.12014516e-14   64.27
       4750.0000  0.24258512e-17  108.23 0.47697932e-14  105.49 0.10491391e-14   69.66
       4833.3333  0.21185741e-17  113.62 0.41657527e-14  110.89 0.91649467e-15   75.05
       4916.6667  0.18507176e-17  119.02 0.36391810e-14  116.28 0.80091217e-15   80.44
       5000.0000  0.16171341e-17  124.42 0.31799664e-14  121.68 0.70014353e-15   85.83
